donor_id,donor_type,food_type,category,quantity_kg,expiry_hours,lat,long,city,pickup_status,receiver_id,distance_km,pickup_time_hours,waste_risk,co2_per_kg,methane_factor,water_usage,uncertainty_factor
D158,hotel,ayam goreng,karbohidrat,5.1,26.0,-0.4852787656043776,117.1330187412056,Samarinda,pending,R17,5.34,0.51,medium,4.82,0.18,962.0,1.025
D159,hotel,sayur sop,protein,10.3,7.0,-0.4839434273447365,117.16161926191576,Samarinda,failed,R11,1.38,2.23,medium,1.34,0.91,2571.0,1.0266666666666666
D160,restaurant,sayur sop,vegetable,29.4,10.0,-0.4866072974799866,117.15635511122964,Samarinda,failed,R15,1.18,2.71,low,1.34,0.91,2571.0,1.0266666666666666
D161,hotel,roti tawar,vegetable,16.4,24.0,-0.5058222524192652,117.14437637734471,Samarinda,failed,R14,4.96,1.8,medium,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D162,supermarket,nasi goreng,fruit,11.2,24.0,-0.5056234247873195,117.14036639534989,Samarinda,completed,R15,6.47,1.8,medium,2.242,1.2075,2896.0,0.956
D163,supermarket,ayam bakar,vegetable,6.2,24.0,-0.4851993664490638,117.14826662106462,Samarinda,failed,R3,6.42,2.23,low,4.98,0.61,4848.0,0.965
D164,hotel,roti tawar,karbohidrat,2.8,47.0,-0.5164875237916332,117.1388925756333,Samarinda,completed,R19,4.63,2.39,low,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D165,hotel,ayam goreng,vegetable,16.1,22.0,-0.5177584693500178,117.14414140958876,Samarinda,completed,R5,1.47,2.23,medium,4.82,0.18,962.0,1.025
D166,restaurant,sayur sop,karbohidrat,12.3,24.0,-0.5090771086071789,117.13397348063462,Samarinda,completed,R12,4.69,2.23,low,1.34,0.91,2571.0,1.0266666666666666
D167,restaurant,nasi putih,vegetable,4.2,4.0,-0.4850920378199368,117.16380478993702,Samarinda,failed,R6,6.65,3.43,low,2.5766666666666667,0.585,4120.666666666667,1.05
D168,restaurant,nasi putih,karbohidrat,19.9,15.0,-0.5181027752307835,117.14238317433824,Samarinda,completed,Unknown,2.78,3.03,high,2.5766666666666667,0.585,4120.666666666667,1.05
D169,restaurant,roti tawar,vegetable,23.8,24.0,-0.4991951033724485,117.14875622509652,Samarinda,completed,R1,6.72,3.03,high,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D170,supermarket,sayur sop,fruit,14.2,41.0,-0.503175914416116,117.13509068248844,Samarinda,failed,Unknown,0.5,0.6,medium,1.34,0.91,2571.0,1.0266666666666666
D171,hotel,ayam goreng,protein,15.8,2.0,-0.5195274869027923,117.1390019753857,Samarinda,completed,Unknown,0.64,3.24,medium,4.82,0.18,962.0,1.025
D172,hotel,sayur sop,fruit,28.7,35.0,-0.5072969806280226,117.1505190569673,Samarinda,pending,R9,2.96,1.58,high,1.34,0.91,2571.0,1.0266666666666666
D173,hotel,ayam bakar,karbohidrat,15.8,47.0,-0.5169111032371969,117.14746017526453,Samarinda,completed,R16,2.13,1.12,low,4.98,0.61,4848.0,0.965
D174,restaurant,salad,fruit,3.3,39.0,-0.489313148199955,117.14082141935737,Samarinda,failed,R12,1.17,3.26,medium,1.595,1.25,2271.6,0.972
D175,restaurant,ayam bakar,vegetable,17.8,35.0,-0.5043041926356802,117.13467797048904,Samarinda,completed,R12,5.5,3.6,low,4.98,0.61,4848.0,0.965
D176,restaurant,ayam goreng,protein,16.6,3.0,-0.5045509698367429,117.13261679733831,Samarinda,completed,Unknown,2.33,3.67,medium,4.82,0.18,962.0,1.025
D177,hotel,nasi putih,fruit,13.1,16.0,-0.4817353132612108,117.13391677971944,Samarinda,completed,R10,2.57,2.56,low,2.5766666666666667,0.585,4120.666666666667,1.05
D178,restaurant,nasi putih,fruit,21.7,10.0,-0.4838119424162311,117.1450883516777,Samarinda,completed,R8,1.73,2.23,low,2.5766666666666667,0.585,4120.666666666667,1.05
D179,restaurant,ayam bakar,fruit,5.3,7.0,-0.480662975968274,117.16186732009383,Samarinda,failed,R8,3.89,1.21,low,4.98,0.61,4848.0,0.965
D180,restaurant,buah apel,karbohidrat,14.5,33.0,-0.5185943604885804,117.16147821447692,Samarinda,pending,Unknown,1.36,2.23,low,2.242,0.825,2755.5,1.13
D181,hotel,roti tawar,protein,25.1,20.0,-0.4839142920482595,117.1412756344092,Samarinda,completed,Unknown,6.62,2.23,high,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D182,supermarket,salad,karbohidrat,20.2,21.0,-0.4805566274885218,117.14747042108463,Samarinda,failed,Unknown,1.22,1.01,low,1.595,1.25,2271.6,0.972
D183,hotel,ayam goreng,vegetable,17.6,29.0,-0.4990123359816268,117.16113059991274,Samarinda,pending,R18,4.06,2.23,high,4.82,0.18,962.0,1.025
D184,supermarket,ayam bakar,karbohidrat,5.4,26.0,-0.5105591024643319,117.14052098538448,Samarinda,completed,Unknown,3.42,3.62,low,4.98,0.61,4848.0,0.965
D185,restaurant,ayam bakar,fruit,16.4,1.0,-0.507343345367989,117.148818608063,Samarinda,pending,Unknown,0.59,2.23,high,4.98,0.61,4848.0,0.965
D186,hotel,roti tawar,protein,16.1,6.0,-0.508594840698815,117.1660962103496,Samarinda,completed,Unknown,5.14,2.23,medium,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D187,supermarket,buah apel,protein,8.6,36.0,-0.4822443902920135,117.15557336727146,Samarinda,failed,R9,5.1,3.77,high,2.242,0.825,2755.5,1.13
D188,supermarket,nasi putih,vegetable,23.5,24.0,-0.5060133603846332,117.14324248201312,Samarinda,pending,R3,0.67,2.43,low,2.5766666666666667,0.585,4120.666666666667,1.05
D189,restaurant,salad,vegetable,19.4,11.0,-0.4851734494499218,117.1593280264404,Samarinda,completed,R14,4.07,2.32,medium,1.595,1.25,2271.6,0.972
D190,hotel,salad,protein,28.5,32.0,-0.4826825692771735,117.1573334057382,Samarinda,failed,R13,0.94,1.27,high,1.595,1.25,2271.6,0.972
D191,restaurant,salad,vegetable,9.0,24.0,-0.5123650204306122,117.15639654854526,Samarinda,failed,R20,1.75,3.81,low,1.595,1.25,2271.6,0.972
D192,restaurant,sayur sop,karbohidrat,26.9,24.0,-0.5145602496029681,117.16682767625164,Samarinda,completed,Unknown,4.98,3.47,medium,1.34,0.91,2571.0,1.0266666666666666
D193,restaurant,salad,protein,17.4,45.0,-0.5041270621642013,117.15651074854485,Samarinda,pending,R11,4.13,1.56,medium,1.595,1.25,2271.6,0.972
D194,hotel,sayur sop,protein,5.3,1.0,-0.4920448233086326,117.14823703975549,Samarinda,completed,Unknown,0.57,2.23,medium,1.34,0.91,2571.0,1.0266666666666666
D195,restaurant,roti tawar,vegetable,16.1,13.0,-0.5119076932319331,117.147941761552,Samarinda,completed,R18,6.71,3.57,low,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D196,hotel,roti tawar,fruit,19.7,38.0,-0.4806226096149792,117.13561977247991,Samarinda,pending,Unknown,2.86,2.08,medium,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D197,hotel,ayam goreng,protein,10.3,4.0,-0.515658820680278,117.14025649772783,Samarinda,pending,Unknown,3.24,3.43,high,4.82,0.18,962.0,1.025
D198,hotel,roti tawar,fruit,10.3,16.0,-0.5196840462585268,117.16243454162732,Samarinda,completed,Unknown,1.01,2.23,high,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D199,restaurant,nasi putih,protein,28.2,45.0,-0.5184599354719021,117.15135801821268,Samarinda,pending,R19,1.53,2.14,high,2.5766666666666667,0.585,4120.666666666667,1.05
D200,restaurant,salad,protein,3.7,23.0,-0.512038402551804,117.1600246740196,Samarinda,failed,R7,4.77,2.8,high,1.595,1.25,2271.6,0.972
D201,supermarket,roti tawar,karbohidrat,20.4,29.0,-0.5101247204051393,117.15026129579284,Samarinda,failed,Unknown,2.44,1.75,high,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D202,hotel,ayam goreng,protein,18.3,42.0,-0.5035801492363287,117.149805408511,Samarinda,pending,Unknown,4.07,0.73,medium,4.82,0.18,962.0,1.025
D203,restaurant,nasi goreng,fruit,7.1,10.0,-0.5032749960006807,117.13703484596432,Samarinda,failed,R2,1.46,2.23,high,2.242,1.2075,2896.0,0.956
D204,hotel,nasi putih,vegetable,4.0,6.0,-0.5114319607711824,117.1483719646908,Samarinda,pending,R11,3.33,1.38,low,2.5766666666666667,0.585,4120.666666666667,1.05
D205,supermarket,sayur sop,fruit,11.3,24.0,-0.5158076396746072,117.14215774010432,Samarinda,pending,R14,4.96,3.24,low,1.34,0.91,2571.0,1.0266666666666666
D206,restaurant,ayam goreng,karbohidrat,5.7,24.0,-0.5085201657866397,117.1696657194449,Samarinda,completed,R9,2.77,2.89,high,4.82,0.18,962.0,1.025
D207,supermarket,buah apel,karbohidrat,4.9,8.0,-0.5013064107023595,117.15158941801975,Samarinda,failed,R1,2.65,2.23,medium,2.242,0.825,2755.5,1.13
D208,restaurant,nasi putih,fruit,28.4,26.0,-0.5060570924678123,117.13687513146871,Samarinda,completed,R8,6.24,0.7,high,2.5766666666666667,0.585,4120.666666666667,1.05
D209,supermarket,ayam goreng,karbohidrat,12.6,23.0,-0.4959309233851235,117.1403110838623,Samarinda,completed,R8,5.08,2.06,low,4.82,0.18,962.0,1.025
D210,restaurant,salad,karbohidrat,23.4,29.0,-0.4958498461291398,117.14149451555431,Samarinda,completed,R4,2.34,2.48,medium,1.595,1.25,2271.6,0.972
D211,hotel,nasi goreng,karbohidrat,16.1,18.0,-0.4934644811923576,117.13152380806775,Samarinda,failed,R16,5.24,3.99,high,2.242,1.2075,2896.0,0.956
D212,hotel,nasi goreng,karbohidrat,6.3,44.0,-0.5173589765812581,117.1413737890334,Samarinda,failed,Unknown,2.7,0.76,high,2.242,1.2075,2896.0,0.956
D213,supermarket,ayam goreng,protein,16.1,43.0,-0.511183260755684,117.1493796786905,Samarinda,pending,Unknown,2.18,1.5,medium,4.82,0.18,962.0,1.025
D214,restaurant,sayur sop,protein,27.0,4.0,-0.4937753850253367,117.15031672496777,Samarinda,failed,R8,4.68,0.97,high,1.34,0.91,2571.0,1.0266666666666666
D215,hotel,roti tawar,fruit,9.4,37.0,-0.5023873049023097,117.162323267896,Samarinda,failed,Unknown,6.65,3.52,low,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D216,restaurant,ayam goreng,karbohidrat,15.7,10.0,-0.5035935167396879,117.16632205746592,Samarinda,pending,R1,5.5,1.44,high,4.82,0.18,962.0,1.025
D217,hotel,ayam bakar,vegetable,16.9,20.0,-0.4862350764081944,117.16270877061352,Samarinda,pending,R16,0.69,3.99,medium,4.98,0.61,4848.0,0.965
D218,supermarket,buah apel,protein,25.5,39.0,-0.5119583136634521,117.1341843765361,Samarinda,completed,R11,4.42,3.46,high,2.242,0.825,2755.5,1.13
D219,supermarket,sayur sop,karbohidrat,27.0,40.0,-0.5119714660155563,117.16811346091724,Samarinda,pending,R9,4.23,3.47,high,1.34,0.91,2571.0,1.0266666666666666
D220,restaurant,nasi putih,karbohidrat,24.0,24.0,-0.5165987603733891,117.13071368750516,Samarinda,completed,Unknown,4.52,3.73,high,2.5766666666666667,0.585,4120.666666666667,1.05
D221,hotel,nasi goreng,protein,19.0,17.0,-0.5112545728985176,117.16661114467652,Samarinda,pending,R12,2.93,2.84,medium,2.242,1.2075,2896.0,0.956
D222,hotel,nasi putih,fruit,17.7,13.0,-0.4800448289432182,117.16970250469312,Samarinda,pending,R5,3.32,3.46,medium,2.5766666666666667,0.585,4120.666666666667,1.05
D223,supermarket,nasi putih,vegetable,24.3,22.0,-0.5046173526855033,117.15294583822744,Samarinda,pending,R7,0.62,2.59,high,2.5766666666666667,0.585,4120.666666666667,1.05
D224,hotel,sayur sop,fruit,16.1,25.0,-0.5120352844732332,117.1481616868239,Samarinda,failed,R20,6.33,2.23,low,1.34,0.91,2571.0,1.0266666666666666
D225,supermarket,salad,vegetable,16.1,31.0,-0.5040050357900923,117.15775811316944,Samarinda,failed,R15,1.5,0.85,medium,1.595,1.25,2271.6,0.972
D226,supermarket,salad,karbohidrat,20.8,39.0,-0.4844338906580148,117.14771560627766,Samarinda,completed,R17,5.08,0.94,high,1.595,1.25,2271.6,0.972
D227,supermarket,buah apel,vegetable,16.3,47.0,-0.5114266214220022,117.14030128827844,Samarinda,completed,R17,3.57,2.21,medium,2.242,0.825,2755.5,1.13
D228,hotel,sayur sop,protein,14.4,42.0,-0.4859734140522085,117.14189456751816,Samarinda,failed,R1,2.14,2.23,high,1.34,0.91,2571.0,1.0266666666666666
D229,supermarket,roti tawar,protein,16.1,14.0,-0.4981564614073666,117.13559640776364,Samarinda,pending,Unknown,3.64,2.23,medium,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D230,supermarket,sayur sop,fruit,3.0,16.0,-0.4914356949942805,117.16594880623232,Samarinda,failed,R7,2.41,1.88,low,1.34,0.91,2571.0,1.0266666666666666
D231,supermarket,salad,fruit,2.9,26.0,-0.4804402578454826,117.1343628621603,Samarinda,completed,Unknown,4.02,2.48,low,1.595,1.25,2271.6,0.972
D232,restaurant,ayam goreng,karbohidrat,6.3,25.0,-0.5153049817885055,117.13354434746876,Samarinda,failed,R1,1.04,0.75,high,4.82,0.18,962.0,1.025
D233,supermarket,ayam goreng,protein,26.0,31.0,-0.4951895611192634,117.16595638707032,Samarinda,completed,R16,2.72,0.87,low,4.82,0.18,962.0,1.025
D234,hotel,nasi putih,karbohidrat,4.4,24.0,-0.5031965472745885,117.13063117056524,Samarinda,failed,R20,6.87,3.31,medium,2.5766666666666667,0.585,4120.666666666667,1.05
D235,supermarket,buah apel,vegetable,25.8,30.0,-0.4863556191759541,117.13646629653644,Samarinda,pending,R16,6.65,2.23,high,2.242,0.825,2755.5,1.13
D236,restaurant,nasi putih,fruit,28.0,40.0,-0.4840865107939708,117.13071550071132,Samarinda,pending,R3,4.48,1.06,high,2.5766666666666667,0.585,4120.666666666667,1.05
D237,restaurant,ayam bakar,karbohidrat,16.1,20.0,-0.5101762563515477,117.16692362237715,Samarinda,completed,Unknown,6.82,1.57,medium,4.98,0.61,4848.0,0.965
D238,hotel,nasi goreng,protein,13.5,44.0,-0.495249372771182,117.1544002032115,Samarinda,completed,R11,2.45,2.23,medium,2.242,1.2075,2896.0,0.956
D239,hotel,roti tawar,vegetable,26.6,31.0,-0.4829560974822666,117.16049979237891,Samarinda,completed,R19,6.48,3.0,medium,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D240,hotel,nasi goreng,fruit,7.0,39.0,-0.5068770680694761,117.14124146888484,Samarinda,failed,R1,0.89,3.85,high,2.242,1.2075,2896.0,0.956
D241,hotel,salad,protein,20.1,13.0,-0.5065276023773625,117.14979481672349,Samarinda,failed,R10,6.43,2.23,high,1.595,1.25,2271.6,0.972
D242,restaurant,nasi putih,vegetable,20.1,31.0,-0.4919962454206208,117.16849040073544,Samarinda,completed,Unknown,5.8,1.4,medium,2.5766666666666667,0.585,4120.666666666667,1.05
D243,hotel,roti tawar,karbohidrat,9.7,40.0,-0.4958432161733153,117.14421258210363,Samarinda,pending,Unknown,3.24,3.65,high,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D244,supermarket,salad,vegetable,7.4,19.0,-0.489734508523679,117.1523013792381,Samarinda,completed,R7,4.68,2.56,medium,1.595,1.25,2271.6,0.972
D245,restaurant,ayam goreng,vegetable,8.6,37.0,-0.4842577981030769,117.13367200314022,Samarinda,failed,R14,6.67,0.65,medium,4.82,0.18,962.0,1.025
D246,supermarket,buah apel,vegetable,8.1,40.0,-0.5044654753534348,117.13785711546156,Samarinda,pending,R3,3.54,1.97,high,2.242,0.825,2755.5,1.13
D247,supermarket,ayam goreng,vegetable,29.3,31.0,-0.5124187649877456,117.16222336628056,Samarinda,pending,R5,1.43,0.86,high,4.82,0.18,962.0,1.025
D248,hotel,buah apel,protein,28.0,24.0,-0.4989117211915385,117.16764173760822,Samarinda,completed,R7,2.76,2.84,low,2.242,0.825,2755.5,1.13
D249,restaurant,nasi goreng,fruit,12.6,46.0,-0.4864847948241314,117.16516433598424,Samarinda,failed,R6,1.94,2.6,medium,2.242,1.2075,2896.0,0.956
D250,hotel,ayam goreng,karbohidrat,9.7,20.0,-0.4830593689730277,117.1373914911644,Samarinda,pending,R16,5.52,1.25,medium,4.82,0.18,962.0,1.025
D251,restaurant,salad,fruit,25.4,20.0,-0.4927713427384349,117.16436405979508,Samarinda,completed,R17,4.2,2.23,high,1.595,1.25,2271.6,0.972
D252,supermarket,roti tawar,fruit,7.8,24.0,-0.4963460869826812,117.15879991863828,Samarinda,failed,R12,3.41,2.23,medium,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D253,hotel,sayur sop,fruit,6.4,43.0,-0.4816083815502647,117.14516590240704,Samarinda,pending,R20,4.81,1.35,high,1.34,0.91,2571.0,1.0266666666666666
D254,restaurant,nasi goreng,fruit,17.1,26.0,-0.5052716882782544,117.1677714122861,Samarinda,pending,R7,1.81,3.79,low,2.242,1.2075,2896.0,0.956
D255,supermarket,roti tawar,vegetable,14.4,41.0,-0.4948797415973733,117.14407468399116,Samarinda,completed,R16,2.47,2.23,low,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D256,restaurant,sayur sop,vegetable,14.0,24.0,-0.4986738933609353,117.16040551415976,Samarinda,completed,R6,3.66,2.23,medium,1.34,0.91,2571.0,1.0266666666666666
D257,hotel,salad,fruit,16.1,24.0,-0.5096305761230083,117.1446581678678,Samarinda,failed,R15,2.03,2.84,low,1.595,1.25,2271.6,0.972
D258,restaurant,nasi goreng,fruit,10.0,28.0,-0.4913327725219345,117.15450364968032,Samarinda,pending,R7,2.23,0.61,low,2.242,1.2075,2896.0,0.956
D259,hotel,sayur sop,fruit,5.8,7.0,-0.4836180985014202,117.15357530711104,Samarinda,completed,Unknown,1.42,0.6,low,1.34,0.91,2571.0,1.0266666666666666
D260,hotel,salad,protein,16.1,10.0,-0.5173601590796993,117.13729625090716,Samarinda,pending,R19,1.94,2.16,high,1.595,1.25,2271.6,0.972
D261,supermarket,buah apel,fruit,9.4,19.0,-0.5016923466003282,117.16915615075256,Samarinda,pending,R15,2.14,2.23,medium,2.242,0.825,2755.5,1.13
D262,supermarket,buah apel,fruit,22.3,26.0,-0.5166000015012676,117.1697894494194,Samarinda,pending,R2,0.75,1.44,medium,2.242,0.825,2755.5,1.13
D263,restaurant,nasi putih,karbohidrat,6.9,38.0,-0.5091981368509902,117.16079073059336,Samarinda,completed,Unknown,4.38,0.66,low,2.5766666666666667,0.585,4120.666666666667,1.05
D264,restaurant,ayam bakar,fruit,4.9,11.0,-0.5031978174918927,117.1662290609739,Samarinda,pending,Unknown,3.13,1.36,low,4.98,0.61,4848.0,0.965
D265,supermarket,roti tawar,protein,6.1,24.0,-0.4931701708527128,117.15561871242896,Samarinda,failed,R16,4.35,2.23,high,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D266,supermarket,sayur sop,vegetable,16.1,20.0,-0.5146641278245463,117.15187339180572,Samarinda,failed,R7,4.87,2.23,low,1.34,0.91,2571.0,1.0266666666666666
D267,hotel,ayam bakar,vegetable,24.0,24.0,-0.4821566683012523,117.1472345644321,Samarinda,pending,R8,1.61,1.78,low,4.98,0.61,4848.0,0.965
D268,hotel,nasi putih,vegetable,10.3,32.0,-0.4965289017858783,117.1678165261654,Samarinda,completed,Unknown,3.19,1.93,medium,2.5766666666666667,0.585,4120.666666666667,1.05
D269,hotel,ayam goreng,protein,16.2,2.0,-0.5119506568471278,117.14163748972184,Samarinda,failed,R5,6.33,0.83,medium,4.82,0.18,962.0,1.025
D270,hotel,salad,fruit,28.1,48.0,-0.4933261548944007,117.15074779809422,Samarinda,completed,R10,1.4,0.68,high,1.595,1.25,2271.6,0.972
D271,hotel,sayur sop,protein,4.7,24.0,-0.507179349370409,117.14013689177004,Samarinda,pending,Unknown,6.65,0.9,medium,1.34,0.91,2571.0,1.0266666666666666
D272,hotel,nasi putih,karbohidrat,15.9,22.0,-0.4973698564731362,117.16923426870876,Samarinda,completed,R8,1.25,2.23,low,2.5766666666666667,0.585,4120.666666666667,1.05
D273,restaurant,nasi putih,fruit,2.9,2.0,-0.5000069840293738,117.16762972732118,Samarinda,pending,R2,4.24,2.23,low,2.5766666666666667,0.585,4120.666666666667,1.05
D274,supermarket,nasi putih,protein,2.4,24.0,-0.5029546647607402,117.16231621169624,Samarinda,failed,R17,1.68,0.89,high,2.5766666666666667,0.585,4120.666666666667,1.05
D275,supermarket,nasi goreng,vegetable,12.6,46.0,-0.4939792779243004,117.1670003828604,Samarinda,completed,Unknown,3.16,2.64,high,2.242,1.2075,2896.0,0.956
D276,restaurant,buah apel,protein,27.1,43.0,-0.4834723733250821,117.16770241755692,Samarinda,pending,R4,0.79,0.84,medium,2.242,0.825,2755.5,1.13
D277,hotel,ayam goreng,karbohidrat,20.2,2.0,-0.4985813832455544,117.16334329109476,Samarinda,pending,R4,3.49,2.95,high,4.82,0.18,962.0,1.025
D278,restaurant,nasi putih,fruit,16.1,18.0,-0.5082145037948559,117.1669664524756,Samarinda,completed,R2,3.33,1.24,low,2.5766666666666667,0.585,4120.666666666667,1.05
D279,restaurant,sayur sop,karbohidrat,25.3,18.0,-0.5194356041202731,117.1535526472622,Samarinda,pending,R8,3.35,1.31,low,1.34,0.91,2571.0,1.0266666666666666
D280,hotel,nasi putih,protein,27.7,21.0,-0.5026479533291126,117.13458027590202,Samarinda,failed,Unknown,5.76,0.58,high,2.5766666666666667,0.585,4120.666666666667,1.05
D281,supermarket,ayam bakar,vegetable,26.4,43.0,-0.4890297602967852,117.15614554651204,Samarinda,completed,R5,5.64,2.9,low,4.98,0.61,4848.0,0.965
D282,supermarket,sayur sop,protein,4.5,22.0,-0.5034112550109693,117.14500193719203,Samarinda,failed,R4,5.92,1.68,high,1.34,0.91,2571.0,1.0266666666666666
D283,hotel,nasi putih,fruit,25.7,32.0,-0.4900617108633548,117.16690032338563,Samarinda,failed,Unknown,1.33,2.23,high,2.5766666666666667,0.585,4120.666666666667,1.05
D284,restaurant,sayur sop,fruit,21.4,45.0,-0.4802737559676525,117.15794325100204,Samarinda,failed,R19,5.36,0.81,high,1.34,0.91,2571.0,1.0266666666666666
D285,supermarket,roti tawar,fruit,19.8,11.0,-0.5051172973268596,117.15449361894832,Samarinda,failed,Unknown,5.24,3.36,low,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D286,restaurant,nasi goreng,karbohidrat,9.9,45.0,-0.4936106227791436,117.16188146156802,Samarinda,failed,R19,4.98,2.23,high,2.242,1.2075,2896.0,0.956
D287,restaurant,nasi goreng,vegetable,22.2,24.0,-0.4947082917840389,117.16334755500796,Samarinda,completed,R4,4.19,3.03,medium,2.242,1.2075,2896.0,0.956
D288,restaurant,buah apel,fruit,6.5,39.0,-0.5094661620412837,117.1595610214191,Samarinda,completed,R18,2.52,1.81,low,2.242,0.825,2755.5,1.13
D289,restaurant,nasi putih,vegetable,7.2,26.0,-0.5044512873764821,117.1557590855097,Samarinda,failed,R2,5.97,2.23,medium,2.5766666666666667,0.585,4120.666666666667,1.05
D290,hotel,nasi putih,fruit,16.1,19.0,-0.5163701332339473,117.13796494634263,Samarinda,pending,R8,5.87,2.23,low,2.5766666666666667,0.585,4120.666666666667,1.05
D291,hotel,sayur sop,vegetable,2.1,7.0,-0.4850064786019455,117.1439700667724,Samarinda,pending,R2,5.22,2.23,medium,1.34,0.91,2571.0,1.0266666666666666
